ID	Gene_ID	P.value
GO:0005819	ENSG00000164949/ENSG00000081377/ENSG00000101871/ENSG00000173846/ENSG00000100345/ENSG00000008323/ENSG00000162413/ENSG00000122359/ENSG00000138182/ENSG00000160188/ENSG00000165458/ENSG00000076382/ENSG00000165169/ENSG00000176014/ENSG00000137875/ENSG00000137692/ENSG00000036257/ENSG00000137814/ENSG00000143924/ENSG00000126524/ENSG00000099365/ENSG00000113712/ENSG00000087448/ENSG00000107949/ENSG00000101367/ENSG00000068796/ENSG00000102119/ENSG00000131504/ENSG00000088986/ENSG00000104695/ENSG00000083799/ENSG00000040275/ENSG00000188229/ENSG00000184445/ENSG00000114999/ENSG00000119408/ENSG00000166595/ENSG00000090273/ENSG00000137807/ENSG00000168385/ENSG00000181163/ENSG00000130177/ENSG00000143543/ENSG00000198824/ENSG00000137824/ENSG00000139350/ENSG00000136811/ENSG00000139687/ENSG00000137822/ENSG00000144635/ENSG00000087302/ENSG00000254093/ENSG00000177565/ENSG00000139323/ENSG00000004142/ENSG00000166579/ENSG00000102409/ENSG00000113575/ENSG00000171763/ENSG00000128944/ENSG00000164114/ENSG00000119801/ENSG00000124688/ENSG00000154429/ENSG00000163029/ENSG00000146826/ENSG00000007168/ENSG00000112245/ENSG00000101972/ENSG00000005022/ENSG00000185122/ENSG00000154328/ENSG00000213397/ENSG00000147601/ENSG00000196363/ENSG00000185515/ENSG00000132612/ENSG00000116127/ENSG00000068028/ENSG00000122545/ENSG00000257103/ENSG00000080345/ENSG00000100030/ENSG00000197579/ENSG00000196510/ENSG00000037474/ENSG00000086827/ENSG00000141367/ENSG00000146425/ENSG00000116670/ENSG00000198917/ENSG00000004897/ENSG00000173226/ENSG00000153187/ENSG00000254505/ENSG00000122705/ENSG00000100629/ENSG00000040199/ENSG00000113580/ENSG00000119541/ENSG00000163781/ENSG00000131242/ENSG00000126756/ENSG00000102309/ENSG00000165660/ENSG00000114166/ENSG00000215114/ENSG00000130724/ENSG00000179051/ENSG00000111859/ENSG00000214367/ENSG00000047410/ENSG00000155229/ENSG00000112029/ENSG00000130479/ENSG00000152240/ENSG00000075945/ENSG00000141027/ENSG00000188807/ENSG00000151332/ENSG00000166974/ENSG00000171148/ENSG00000182628/ENSG00000144021/ENSG00000070831/ENSG00000113141/ENSG00000137100/ENSG00000085733/ENSG00000101146/ENSG00000113838/ENSG00000104884/ENSG00000086065/ENSG00000062650/ENSG00000110107/ENSG00000142208/ENSG00000255112/ENSG00000116198/ENSG00000177082/ENSG00000117505/ENSG00000010244/ENSG00000166582/ENSG00000131165/ENSG00000171720/ENSG00000128908/ENSG00000070501/ENSG00000213123/ENSG00000134152/ENSG00000108055/ENSG00000131462/ENSG00000089053/ENSG00000168502/ENSG00000125450/ENSG00000141551/ENSG00000100401/ENSG00000166012/ENSG00000175216/ENSG00000131023/ENSG00000108262/ENSG00000115561/ENSG00000158941/ENSG00000103769/ENSG00000122565/ENSG00000116871/ENSG00000083937/ENSG00000204843/ENSG00000090316/ENSG00000121289/ENSG00000101421/ENSG00000017797/ENSG00000143862/ENSG00000116857/ENSG00000176108/ENSG00000168036/ENSG00000138175/ENSG00000068903/ENSG00000072832/ENSG00000196230/ENSG00000109103/ENSG00000172977/ENSG00000094914/ENSG00000145632/ENSG00000104833/ENSG00000125354/ENSG00000133112/ENSG00000137285/ENSG00000258947/ENSG00000171368/ENSG00000116584/ENSG00000170959/ENSG00000136108/ENSG00000149273/ENSG00000170264/ENSG00000188878/ENSG00000180096/ENSG00000100154/ENSG00000101849/ENSG00000135476/ENSG00000261456/ENSG00000088325/ENSG00000129422/ENSG00000117724/ENSG00000182541/ENSG00000102699/ENSG00000089177/ENSG00000125898/ENSG00000073910/ENSG00000090889/ENSG00000163808/ENSG00000112742	1.0973723170053112e-6
GO:0036464	ENSG00000198576/ENSG00000160223/ENSG00000144802/ENSG00000100441/ENSG00000130956/ENSG00000198900/ENSG00000136231/ENSG00000134001/ENSG00000075624/ENSG00000151014/ENSG00000123908/ENSG00000162409/ENSG00000143977/ENSG00000114867/ENSG00000143479/ENSG00000165916/ENSG00000108424/ENSG00000064726/ENSG00000205571/ENSG00000138709/ENSG00000079785/ENSG00000161057/ENSG00000156414/ENSG00000174405/ENSG00000235711/ENSG00000126070/ENSG00000172062/ENSG00000107929/ENSG00000161813/ENSG00000106263/ENSG00000132256/ENSG00000106588/ENSG00000138385/ENSG00000132109/ENSG00000038358/ENSG00000215301/ENSG00000100902/ENSG00000064393/ENSG00000133794/ENSG00000101104/ENSG00000108256/ENSG00000041357/ENSG00000140575/ENSG00000144231/ENSG00000161011/ENSG00000134318/ENSG00000009307/ENSG00000102103/ENSG00000204272/ENSG00000143575/ENSG00000168002/ENSG00000117523/ENSG00000142279/ENSG00000104064/ENSG00000144580/ENSG00000166398/ENSG00000182134/ENSG00000187556/ENSG00000183283/ENSG00000175324/ENSG00000128016/ENSG00000120948/ENSG00000090621/ENSG00000112964/ENSG00000115053/ENSG00000129245/ENSG00000087263/ENSG00000151247/ENSG00000170860/ENSG00000102081/ENSG00000125870/ENSG00000257103/ENSG00000149187/ENSG00000169564/ENSG00000124214/ENSG00000168872/ENSG00000037474/ENSG00000197451/ENSG00000131018/ENSG00000198265/ENSG00000153187/ENSG00000073792/ENSG00000135801/ENSG00000135829/ENSG00000159217/ENSG00000135930/ENSG00000198791/ENSG00000130520/ENSG00000165119/ENSG00000215845/ENSG00000225663/ENSG00000066044/ENSG00000155506/ENSG00000174953/ENSG00000107338/ENSG00000204842/ENSG00000165280/ENSG00000136238/ENSG00000272886/ENSG00000164167/ENSG00000070831/ENSG00000149658/ENSG00000186288/ENSG00000160679/ENSG00000152601/ENSG00000206557/ENSG00000125107/ENSG00000255302/ENSG00000205323/ENSG00000172366/ENSG00000204120/ENSG00000184388/ENSG00000151461/ENSG00000214575/ENSG00000152332/ENSG00000185728/ENSG00000138757/ENSG00000151923/ENSG00000092847/ENSG00000173933/ENSG00000143569/ENSG00000134744/ENSG00000168488/ENSG00000135387/ENSG00000162231/ENSG00000065978/ENSG00000100227/ENSG00000196230/ENSG00000167552/ENSG00000133243/ENSG00000198034/ENSG00000089009/ENSG00000254726/ENSG00000089157/ENSG00000070756/ENSG00000078687/ENSG00000135473/ENSG00000078328/ENSG00000129474/ENSG00000205978/ENSG00000146278	1.1815540023298258e-6
GO:1904813	ENSG00000241839/ENSG00000148180/ENSG00000163754/ENSG00000160883/ENSG00000149925/ENSG00000197170/ENSG00000176407/ENSG00000164733/ENSG00000160213/ENSG00000067225/ENSG00000196419/ENSG00000165916/ENSG00000156261/ENSG00000108424/ENSG00000163636/ENSG00000115233/ENSG00000161057/ENSG00000169299/ENSG00000113273/ENSG00000136930/ENSG00000106588/ENSG00000173110/ENSG00000171314/ENSG00000080824/ENSG00000109971/ENSG00000143106/ENSG00000215301/ENSG00000198805/ENSG00000175166/ENSG00000103035/ENSG00000171236/ENSG00000008018/ENSG00000138071/ENSG00000111530/ENSG00000143621/ENSG00000162704/ENSG00000196262/ENSG00000243678/ENSG00000108671/ENSG00000197548/ENSG00000119801/ENSG00000136279/ENSG00000123131/ENSG00000096384/ENSG00000131966/ENSG00000108344/ENSG00000121410/ENSG00000084207/ENSG00000023697/ENSG00000100030/ENSG00000185627/ENSG00000079739/ENSG00000146425/ENSG00000135932/ENSG00000204435/ENSG00000106348/ENSG00000065883/ENSG00000105220/ENSG00000165280/ENSG00000240972/ENSG00000164062/ENSG00000109107/ENSG00000167996/ENSG00000134996/ENSG00000101439/ENSG00000168092/ENSG00000035403/ENSG00000084072/ENSG00000178035/ENSG00000162688/ENSG00000169919/ENSG00000140319/ENSG00000110442/ENSG00000103187/ENSG00000115073/ENSG00000035862/ENSG00000173801/ENSG00000156508/ENSG00000167658	1.4772224797439797e-6
GO:0044306	ENSG00000168081/ENSG00000101327/ENSG00000145708/ENSG00000180176/ENSG00000187714/ENSG00000116329/ENSG00000101188/ENSG00000149295/ENSG00000175866/ENSG00000273749/ENSG00000054356/ENSG00000213578/ENSG00000150394/ENSG00000175426/ENSG00000131979/ENSG00000168993/ENSG00000104327/ENSG00000166006/ENSG00000166501/ENSG00000075624/ENSG00000101438/ENSG00000050438/ENSG00000135821/ENSG00000165646/ENSG00000145920/ENSG00000144566/ENSG00000148053/ENSG00000102003/ENSG00000169410/ENSG00000132535/ENSG00000137766/ENSG00000109971/ENSG00000126500/ENSG00000183023/ENSG00000126767/ENSG00000151532/ENSG00000115977/ENSG00000188529/ENSG00000130477/ENSG00000102081/ENSG00000184009/ENSG00000220205/ENSG00000065000/ENSG00000159082/ENSG00000111262/ENSG00000171867/ENSG00000067715/ENSG00000150594/ENSG00000204178/ENSG00000159720/ENSG00000163485/ENSG00000105737/ENSG00000108262/ENSG00000145335/ENSG00000176884/ENSG00000105649/ENSG00000125354/ENSG00000135596/ENSG00000129159/ENSG00000110436/ENSG00000128536/ENSG00000124507/ENSG00000100678/ENSG00000005379/ENSG00000125848/ENSG00000167371/ENSG00000146242/ENSG00000082556/ENSG00000185483/ENSG00000150764/ENSG00000172137/ENSG00000082482/ENSG00000135312/ENSG00000116106	1.6405804221159287e-6
GO:0030496	ENSG00000164949/ENSG00000122359/ENSG00000138182/ENSG00000138670/ENSG00000166598/ENSG00000076382/ENSG00000144118/ENSG00000143924/ENSG00000044574/ENSG00000138190/ENSG00000067560/ENSG00000135763/ENSG00000083799/ENSG00000070367/ENSG00000167461/ENSG00000137710/ENSG00000166595/ENSG00000163938/ENSG00000117394/ENSG00000090273/ENSG00000137807/ENSG00000168385/ENSG00000109445/ENSG00000002549/ENSG00000143543/ENSG00000198824/ENSG00000004142/ENSG00000140575/ENSG00000143653/ENSG00000135439/ENSG00000165527/ENSG00000011295/ENSG00000119801/ENSG00000146826/ENSG00000197321/ENSG00000139722/ENSG00000132612/ENSG00000132341/ENSG00000122545/ENSG00000102897/ENSG00000197579/ENSG00000133026/ENSG00000170248/ENSG00000241360/ENSG00000153187/ENSG00000182473/ENSG00000254505/ENSG00000138592/ENSG00000007080/ENSG00000123143/ENSG00000078142/ENSG00000176101/ENSG00000119541/ENSG00000131242/ENSG00000097033/ENSG00000135372/ENSG00000065135/ENSG00000115514/ENSG00000112685/ENSG00000165660/ENSG00000125249/ENSG00000130724/ENSG00000147526/ENSG00000179051/ENSG00000006451/ENSG00000074319/ENSG00000079805/ENSG00000165689/ENSG00000070831/ENSG00000137100/ENSG00000086065/ENSG00000160633/ENSG00000255112/ENSG00000007047/ENSG00000166582/ENSG00000131165/ENSG00000186298/ENSG00000100632/ENSG00000182149/ENSG00000134152/ENSG00000047579/ENSG00000168502/ENSG00000203879/ENSG00000131023/ENSG00000115561/ENSG00000090565/ENSG00000083937/ENSG00000127445/ENSG00000110697/ENSG00000101421/ENSG00000143862/ENSG00000176108/ENSG00000138175/ENSG00000068903/ENSG00000072832/ENSG00000125354/ENSG00000204628/ENSG00000170959/ENSG00000198561/ENSG00000135596/ENSG00000180096/ENSG00000100154/ENSG00000117724/ENSG00000115266/ENSG00000137177/ENSG00000090889	1.7663404125945968e-6
GO:0101031	ENSG00000090520/ENSG00000128228/ENSG00000143256/ENSG00000150753/ENSG00000005175/ENSG00000166226/ENSG00000204220/ENSG00000115484/ENSG00000156261/ENSG00000183527/ENSG00000168439/ENSG00000146731/ENSG00000109971/ENSG00000105401/ENSG00000110958/ENSG00000108588/ENSG00000183207/ENSG00000135624/ENSG00000096384/ENSG00000105176/ENSG00000185122/ENSG00000120438/ENSG00000163468/ENSG00000088356/ENSG00000175792/ENSG00000126756/ENSG00000103266/ENSG00000132141/ENSG00000105583/ENSG00000165506/ENSG00000132581/ENSG00000011485/ENSG00000128789	1.8182361104380466e-6
GO:1905368	ENSG00000117525/ENSG00000197170/ENSG00000166562/ENSG00000205220/ENSG00000099341/ENSG00000126247/ENSG00000100764/ENSG00000130706/ENSG00000142507/ENSG00000165916/ENSG00000101182/ENSG00000178381/ENSG00000120533/ENSG00000129128/ENSG00000100567/ENSG00000163636/ENSG00000126067/ENSG00000115233/ENSG00000161057/ENSG00000013275/ENSG00000277791/ENSG00000114062/ENSG00000131467/ENSG00000101557/ENSG00000136930/ENSG00000173692/ENSG00000136813/ENSG00000118363/ENSG00000106588/ENSG00000179262/ENSG00000166337/ENSG00000009335/ENSG00000087191/ENSG00000068878/ENSG00000132906/ENSG00000143106/ENSG00000100902/ENSG00000175166/ENSG00000103035/ENSG00000041357/ENSG00000008018/ENSG00000011422/ENSG00000116750/ENSG00000091164/ENSG00000108671/ENSG00000124155/ENSG00000100804/ENSG00000197858/ENSG00000114902/ENSG00000273841/ENSG00000119318/ENSG00000135018/ENSG00000108344/ENSG00000120656/ENSG00000129084/ENSG00000141385/ENSG00000185627/ENSG00000140612/ENSG00000159377/ENSG00000135801/ENSG00000169976/ENSG00000101464/ENSG00000159352/ENSG00000110801/ENSG00000125818/ENSG00000100519/ENSG00000165280/ENSG00000114166/ENSG00000189091/ENSG00000196284/ENSG00000169372/ENSG00000171148/ENSG00000119760/ENSG00000087111/ENSG00000115317/ENSG00000106144/ENSG00000173011/ENSG00000177595	2.320390424654461e-6
GO:0000502	ENSG00000197170/ENSG00000205220/ENSG00000099341/ENSG00000100764/ENSG00000130706/ENSG00000142507/ENSG00000165916/ENSG00000101182/ENSG00000178381/ENSG00000100567/ENSG00000163636/ENSG00000126067/ENSG00000115233/ENSG00000161057/ENSG00000013275/ENSG00000277791/ENSG00000114062/ENSG00000131467/ENSG00000101557/ENSG00000136930/ENSG00000173692/ENSG00000136813/ENSG00000106588/ENSG00000179262/ENSG00000009335/ENSG00000087191/ENSG00000068878/ENSG00000143106/ENSG00000100902/ENSG00000175166/ENSG00000103035/ENSG00000041357/ENSG00000008018/ENSG00000116750/ENSG00000091164/ENSG00000108671/ENSG00000100804/ENSG00000119318/ENSG00000135018/ENSG00000108344/ENSG00000129084/ENSG00000185627/ENSG00000159377/ENSG00000159352/ENSG00000110801/ENSG00000125818/ENSG00000100519/ENSG00000165280	2.3867330173233177e-6
GO:0000314	ENSG00000147586/ENSG00000163319/ENSG00000061794/ENSG00000175110/ENSG00000181610/ENSG00000116898/ENSG00000128626/ENSG00000096080/ENSG00000048544/ENSG00000175756/ENSG00000135972/ENSG00000239789/ENSG00000172586/ENSG00000125445/ENSG00000198015/ENSG00000132300/ENSG00000102738/ENSG00000243927/ENSG00000182180/ENSG00000181991/ENSG00000144029/ENSG00000120333/ENSG00000062582/ENSG00000074071/ENSG00000266472/ENSG00000204568/ENSG00000132676/ENSG00000122140	2.890887911775906e-6
GO:0005763	ENSG00000147586/ENSG00000163319/ENSG00000061794/ENSG00000175110/ENSG00000181610/ENSG00000116898/ENSG00000128626/ENSG00000096080/ENSG00000048544/ENSG00000175756/ENSG00000135972/ENSG00000239789/ENSG00000172586/ENSG00000125445/ENSG00000198015/ENSG00000132300/ENSG00000102738/ENSG00000243927/ENSG00000182180/ENSG00000181991/ENSG00000144029/ENSG00000120333/ENSG00000062582/ENSG00000074071/ENSG00000266472/ENSG00000204568/ENSG00000132676/ENSG00000122140	2.890887911775906e-6
GO:0032590	ENSG00000116329/ENSG00000102287/ENSG00000188803/ENSG00000112038/ENSG00000237515/ENSG00000169836/ENSG00000181418/ENSG00000070961/ENSG00000166006/ENSG00000116396/ENSG00000155511/ENSG00000158445/ENSG00000234965/ENSG00000187902/ENSG00000131398/ENSG00000127990/ENSG00000128272/ENSG00000186297/ENSG00000109158/ENSG00000151834/ENSG00000182256/ENSG00000108819/ENSG00000134780/ENSG00000154096/ENSG00000011677/ENSG00000129159/ENSG00000121905/ENSG00000196689/ENSG00000022355	3.1349601800618923e-6
GO:0030663	ENSG00000181744/ENSG00000158623/ENSG00000095139/ENSG00000184432/ENSG00000129083/ENSG00000086598/ENSG00000136240/ENSG00000005243/ENSG00000166557/ENSG00000122218/ENSG00000134970/ENSG00000142186/ENSG00000181789/ENSG00000105438/ENSG00000244045/ENSG00000111481	3.322638334273889e-6
GO:0005912	ENSG00000096696/ENSG00000157483/ENSG00000092820/ENSG00000113361/ENSG00000145526/ENSG00000128283/ENSG00000101384/ENSG00000175866/ENSG00000131435/ENSG00000117155/ENSG00000138639/ENSG00000150394/ENSG00000100345/ENSG00000100092/ENSG00000125266/ENSG00000135046/ENSG00000184349/ENSG00000112715/ENSG00000162407/ENSG00000158352/ENSG00000159840/ENSG00000039068/ENSG00000104419/ENSG00000140945/ENSG00000111052/ENSG00000205476/ENSG00000073712/ENSG00000137575/ENSG00000075624/ENSG00000134755/ENSG00000073008/ENSG00000101665/ENSG00000138443/ENSG00000144061/ENSG00000172531/ENSG00000110400/ENSG00000149115/ENSG00000137710/ENSG00000175602/ENSG00000196581/ENSG00000158457/ENSG00000132535/ENSG00000044115/ENSG00000150054/ENSG00000139880/ENSG00000137845/ENSG00000135541/ENSG00000073350/ENSG00000186575/ENSG00000163110/ENSG00000147065/ENSG00000116288/ENSG00000170558/ENSG00000142279/ENSG00000117154/ENSG00000140859/ENSG00000110321/ENSG00000130202/ENSG00000171877/ENSG00000177707/ENSG00000111057/ENSG00000137312/ENSG00000115109/ENSG00000028203/ENSG00000160460/ENSG00000132589/ENSG00000154639/ENSG00000204217/ENSG00000147027/ENSG00000108819/ENSG00000138594/ENSG00000035403/ENSG00000148943/ENSG00000084733/ENSG00000120509/ENSG00000168036/ENSG00000151276/ENSG00000198561/ENSG00000072415/ENSG00000128536/ENSG00000086570/ENSG00000150672/ENSG00000131899/ENSG00000108669/ENSG00000173801/ENSG00000062038/ENSG00000149654/ENSG00000182253/ENSG00000129474/ENSG00000113100/ENSG00000117519/ENSG00000124215/ENSG00000179242/ENSG00000146950/ENSG00000198719/ENSG00000254087/ENSG00000053747/ENSG00000040731/ENSG00000101542/ENSG00000055813/ENSG00000116106/ENSG00000179604	3.531603731396244e-6
GO:0009295	ENSG00000182199/ENSG00000132463/ENSG00000108829/ENSG00000162851/ENSG00000108064/ENSG00000166855/ENSG00000113013/ENSG00000197785/ENSG00000106028/ENSG00000118246/ENSG00000004142/ENSG00000213585/ENSG00000174173/ENSG00000107815/ENSG00000156502/ENSG00000178952/ENSG00000072778/ENSG00000110955/ENSG00000005022/ENSG00000138029/ENSG00000165637/ENSG00000138095/ENSG00000072506/ENSG00000172171/ENSG00000182810/ENSG00000215251/ENSG00000099821/ENSG00000196365/ENSG00000006744/ENSG00000100890/ENSG00000132153/ENSG00000137288	3.6200679598482986e-6
GO:0042645	ENSG00000182199/ENSG00000132463/ENSG00000108829/ENSG00000162851/ENSG00000108064/ENSG00000166855/ENSG00000113013/ENSG00000197785/ENSG00000106028/ENSG00000118246/ENSG00000004142/ENSG00000213585/ENSG00000174173/ENSG00000107815/ENSG00000156502/ENSG00000178952/ENSG00000072778/ENSG00000110955/ENSG00000005022/ENSG00000138029/ENSG00000165637/ENSG00000138095/ENSG00000072506/ENSG00000172171/ENSG00000182810/ENSG00000215251/ENSG00000099821/ENSG00000196365/ENSG00000006744/ENSG00000100890/ENSG00000132153/ENSG00000137288	3.6200679598482986e-6
GO:0098799	ENSG00000173436/ENSG00000130204/ENSG00000184831/ENSG00000113013/ENSG00000106554/ENSG00000175768/ENSG00000132305/ENSG00000128654/ENSG00000100216/ENSG00000154174/ENSG00000155008/ENSG00000214736/ENSG00000171109/ENSG00000177034/ENSG00000158882/ENSG00000159685/ENSG00000173171/ENSG00000007923/ENSG00000174917	3.6215469190710678e-6
GO:0030127	ENSG00000150961/ENSG00000152700/ENSG00000100934/ENSG00000157020/ENSG00000101310/ENSG00000113615/ENSG00000134970/ENSG00000079332/ENSG00000138674/ENSG00000162517/ENSG00000138802/ENSG00000249915/ENSG00000176986/ENSG00000075826	4.001586474600277e-6
GO:1990204	ENSG00000128340/ENSG00000137198/ENSG00000184983/ENSG00000166411/ENSG00000134333/ENSG00000117118/ENSG00000204370/ENSG00000023228/ENSG00000140905/ENSG00000184752/ENSG00000119013/ENSG00000091140/ENSG00000183648/ENSG00000166136/ENSG00000134056/ENSG00000169021/ENSG00000137806/ENSG00000103018/ENSG00000164405/ENSG00000090266/ENSG00000145494/ENSG00000165264/ENSG00000004779/ENSG00000139180/ENSG00000152256/ENSG00000109390/ENSG00000168653/ENSG00000168291/ENSG00000186010/ENSG00000151366/ENSG00000140374/ENSG00000131828/ENSG00000147684/ENSG00000267855/ENSG00000150768/ENSG00000100243/ENSG00000164258/ENSG00000178127/ENSG00000156467/ENSG00000145439/ENSG00000178445/ENSG00000179091/ENSG00000174886/ENSG00000125356/ENSG00000189043/ENSG00000010256/ENSG00000136521/ENSG00000105953/ENSG00000167325/ENSG00000110717/ENSG00000160194/ENSG00000111716/ENSG00000185624/ENSG00000128609/ENSG00000213619/ENSG00000173660/ENSG00000103507/ENSG00000143252/ENSG00000131495/ENSG00000170906/ENSG00000119421/ENSG00000140740/ENSG00000136238/ENSG00000130414/ENSG00000110435/ENSG00000127540/ENSG00000065518/ENSG00000167792/ENSG00000073578/ENSG00000074582/ENSG00000119689/ENSG00000184076/ENSG00000099795/ENSG00000147123/ENSG00000140990/ENSG00000198695/ENSG00000101365/ENSG00000158864/ENSG00000105379/ENSG00000188747	5.286362364989979e-6
GO:0005791	ENSG00000078401/ENSG00000175866/ENSG00000175426/ENSG00000123700/ENSG00000135821/ENSG00000144867/ENSG00000176438/ENSG00000106397/ENSG00000067225/ENSG00000132432/ENSG00000025796/ENSG00000163902/ENSG00000065665/ENSG00000106803/ENSG00000113273/ENSG00000127022/ENSG00000163956/ENSG00000108588/ENSG00000058262/ENSG00000182934/ENSG00000118705/ENSG00000101294/ENSG00000145242/ENSG00000008952/ENSG00000151012/ENSG00000124214/ENSG00000143393/ENSG00000136026/ENSG00000078549/ENSG00000164610/ENSG00000087250/ENSG00000145996/ENSG00000108961/ENSG00000157837/ENSG00000119396/ENSG00000204178/ENSG00000180879/ENSG00000083444/ENSG00000197728/ENSG00000181027/ENSG00000130985/ENSG00000080815/ENSG00000131469/ENSG00000063177/ENSG00000089009/ENSG00000186468/ENSG00000174444/ENSG00000109758/ENSG00000157219	5.9875903399857616e-6
GO:0005874	ENSG00000145708/ENSG00000136158/ENSG00000124721/ENSG00000169071/ENSG00000101871/ENSG00000175866/ENSG00000139354/ENSG00000162413/ENSG00000138182/ENSG00000185340/ENSG00000127824/ENSG00000104419/ENSG00000076382/ENSG00000165169/ENSG00000176014/ENSG00000165476/ENSG00000036257/ENSG00000137814/ENSG00000117477/ENSG00000143924/ENSG00000104892/ENSG00000134709/ENSG00000144867/ENSG00000146376/ENSG00000150753/ENSG00000185842/ENSG00000166813/ENSG00000166226/ENSG00000101367/ENSG00000068796/ENSG00000102119/ENSG00000088986/ENSG00000113966/ENSG00000115295/ENSG00000115484/ENSG00000156261/ENSG00000083799/ENSG00000188229/ENSG00000284770/ENSG00000099814/ENSG00000198836/ENSG00000184445/ENSG00000120694/ENSG00000114999/ENSG00000119408/ENSG00000164627/ENSG00000154479/ENSG00000184640/ENSG00000090273/ENSG00000137807/ENSG00000142002/ENSG00000183785/ENSG00000180834/ENSG00000143156/ENSG00000142867/ENSG00000146731/ENSG00000170759/ENSG00000137824/ENSG00000136811/ENSG00000137822/ENSG00000144635/ENSG00000197892/ENSG00000156232/ENSG00000183023/ENSG00000166579/ENSG00000140575/ENSG00000119661/ENSG00000126934/ENSG00000264364/ENSG00000118997/ENSG00000102409/ENSG00000101460/ENSG00000135624/ENSG00000152969/ENSG00000088727/ENSG00000063978/ENSG00000072803/ENSG00000128944/ENSG00000164114/ENSG00000140859/ENSG00000167797/ENSG00000007174/ENSG00000162946/ENSG00000154429/ENSG00000007168/ENSG00000120742/ENSG00000171530/ENSG00000197321/ENSG00000109171/ENSG00000213397/ENSG00000120438/ENSG00000119777/ENSG00000068028/ENSG00000138095/ENSG00000131871/ENSG00000182263/ENSG00000163468/ENSG00000086827/ENSG00000141367/ENSG00000146425/ENSG00000004478/ENSG00000080561/ENSG00000153187/ENSG00000087470/ENSG00000254505/ENSG00000169738/ENSG00000124198/ENSG00000126214/ENSG00000101298/ENSG00000123416/ENSG00000135912/ENSG00000118200/ENSG00000159082/ENSG00000062725/ENSG00000107404/ENSG00000187240/ENSG00000139116/ENSG00000070761/ENSG00000129250/ENSG00000165660/ENSG00000140941/ENSG00000175764/ENSG00000130724/ENSG00000179051/ENSG00000214367/ENSG00000151746/ENSG00000087250/ENSG00000130479/ENSG00000152240/ENSG00000075945/ENSG00000079805/ENSG00000166974/ENSG00000182628/ENSG00000040341/ENSG00000103494/ENSG00000086065/ENSG00000137821/ENSG00000130294/ENSG00000135720/ENSG00000255112/ENSG00000010244/ENSG00000131165/ENSG00000128908/ENSG00000070501/ENSG00000187164/ENSG00000131462/ENSG00000105723/ENSG00000138036/ENSG00000141551/ENSG00000175216/ENSG00000115561/ENSG00000105254/ENSG00000103769/ENSG00000139112/ENSG00000107581/ENSG00000083937/ENSG00000204843/ENSG00000149179/ENSG00000101421/ENSG00000125971/ENSG00000176108/ENSG00000105514/ENSG00000138175/ENSG00000068903/ENSG00000196123/ENSG00000196230/ENSG00000155980/ENSG00000156050/ENSG00000167552/ENSG00000104833/ENSG00000117632/ENSG00000165698/ENSG00000175203/ENSG00000133112/ENSG00000106665/ENSG00000137285/ENSG00000258947/ENSG00000069424/ENSG00000101004/ENSG00000171368/ENSG00000132938/ENSG00000116584/ENSG00000134369/ENSG00000092964/ENSG00000170959/ENSG00000136108/ENSG00000160753/ENSG00000197959/ENSG00000170264/ENSG00000100271/ENSG00000117245/ENSG00000171533/ENSG00000168476/ENSG00000157927/ENSG00000141013/ENSG00000151849/ENSG00000261456/ENSG00000159713/ENSG00000167553/ENSG00000116852/ENSG00000129422/ENSG00000137460/ENSG00000270765/ENSG00000102699/ENSG00000131044/ENSG00000089177/ENSG00000157330/ENSG00000165521/ENSG00000125898/ENSG00000115266/ENSG00000176771/ENSG00000146950/ENSG00000039139/ENSG00000092850/ENSG00000137177/ENSG00000135525/ENSG00000163576/ENSG00000090889/ENSG00000147642/ENSG00000163808	6.818307286220936e-6
